employee_id,department,job_level,tenure_months,training_hours,manager_support,work_life_balance,engagement_score,performance_rating
EMP_3042,Finance,Individual Contributor,14,46,2.5,2.4,3.3,2.9
EMP_3043,Sales,Senior,30,41,4.2,2.5,5.3,4.0
EMP_3044,Operations,Manager,49,40,3.3,3.0,4.2,4.6
EMP_3045,Customer Support,Individual Contributor,22,44,3.8,3.4,4.8,3.8
EMP_3046,Sales,Lead,18,49,3.7,3.9,7.6,4.8
EMP_3047,Marketing,Senior,16,46,2.1,3.8,7.1,4.0
EMP_3048,Legal,Manager,33,49,4.3,3.1,5.1,5.0
EMP_3049,Sales,Individual Contributor,33,21,4.5,3.3,7.1,4.2
EMP_3050,Operations,Individual Contributor,37,36,2.2,4.5,4.5,3.8
EMP_3051,Sales,Individual Contributor,26,24,2.7,4.2,5.9,3.9
EMP_3052,Sales,Individual Contributor,22,47,3.4,3.0,5.6,4.3
EMP_3053,Research,Senior,32,50,4.6,4.3,6.9,5.0
EMP_3054,IT,Senior,33,43,2.9,3.7,6.9,4.3
EMP_3055,IT,Senior,19,54,3.7,2.4,4.4,4.5
EMP_3056,Engineering,Individual Contributor,37,45,3.2,3.3,6.1,4.8
EMP_3057,Engineering,Senior,39,43,3.2,3.5,7.0,4.5
EMP_3058,Research,Individual Contributor,40,60,3.5,4.2,8.3,4.9
EMP_3059,Engineering,Individual Contributor,48,37,3.0,4.2,7.8,4.9
EMP_3060,Engineering,Individual Contributor,10,58,2.6,3.1,4.4,3.3
EMP_3061,Customer Support,Individual Contributor,2,43,3.2,2.5,4.7,3.0
EMP_3062,Sales,Individual Contributor,41,29,3.1,4.1,7.0,4.3
EMP_3063,Operations,Individual Contributor,30,51,2.8,4.6,7.7,4.3
EMP_3064,Customer Support,Individual Contributor,25,34,2.2,2.8,6.1,3.5
EMP_3065,Engineering,Individual Contributor,24,53,3.5,1.6,6.2,4.4
EMP_3066,Finance,Individual Contributor,18,65,2.9,2.6,3.6,3.9
EMP_3067,Customer Support,Senior,19,38,4.2,1.8,6.6,4.2
EMP_3068,Operations,Individual Contributor,52,34,2.2,2.3,5.4,3.9
EMP_3069,Sales,Individual Contributor,18,43,3.5,4.6,9.2,5.0
EMP_3070,Customer Support,Individual Contributor,33,46,2.9,4.0,6.4,4.6
EMP_3071,Operations,Individual Contributor,28,15,3.7,3.7,6.0,3.7
EMP_3072,IT,Individual Contributor,27,44,3.2,2.6,7.3,4.6
EMP_3073,Engineering,Individual Contributor,1,63,4.0,1.5,5.9,4.2
EMP_3074,Sales,Individual Contributor,21,49,3.3,2.7,8.0,3.9
EMP_3075,Marketing,Lead,39,37,3.1,3.3,4.8,4.3
EMP_3076,Sales,Individual Contributor,11,46,3.8,2.3,7.3,3.7
EMP_3077,Engineering,Senior,22,62,3.4,3.1,5.2,4.7
EMP_3078,Marketing,Individual Contributor,28,24,3.2,4.0,6.7,3.6
EMP_3079,Engineering,Individual Contributor,24,36,3.5,4.1,7.3,4.3
EMP_3080,IT,Individual Contributor,39,50,3.6,2.9,6.5,4.5
EMP_3081,Finance,Individual Contributor,27,68,4.3,3.2,7.3,4.6
EMP_3082,Sales,Individual Contributor,12,33,4.0,3.3,8.3,3.8
EMP_3083,Operations,Individual Contributor,26,36,3.5,4.2,9.6,4.0
EMP_3084,Engineering,Individual Contributor,15,36,3.8,3.2,7.8,4.3
EMP_3085,Engineering,Individual Contributor,32,53,3.6,3.2,5.3,4.1
EMP_3086,Operations,Lead,35,42,4.4,4.3,9.1,4.7
EMP_3087,Operations,Lead,40,40,2.9,3.1,3.7,3.8
EMP_3088,HR,Individual Contributor,30,62,3.1,4.4,5.8,4.1
EMP_3089,Engineering,Individual Contributor,28,50,2.1,2.9,4.7,3.6
EMP_3090,Engineering,Individual Contributor,34,45,2.7,4.2,5.9,4.4
EMP_3091,IT,Lead,41,76,3.5,3.3,5.8,4.9
EMP_3092,IT,Individual Contributor,23,50,4.3,2.2,7.8,4.9
EMP_3093,HR,Individual Contributor,32,41,3.2,5.0,5.9,4.5
EMP_3094,Sales,Senior,30,61,4.1,3.4,5.7,4.4
EMP_3095,Customer Support,Individual Contributor,9,54,4.0,3.6,7.2,4.1
EMP_3096,IT,Individual Contributor,12,47,2.6,3.8,4.5,4.1
EMP_3097,Engineering,Senior,37,51,2.6,2.8,4.8,4.4
EMP_3098,Marketing,Senior,14,62,4.0,2.5,7.0,4.7
EMP_3099,Sales,Individual Contributor,30,24,2.7,2.9,4.6,3.8
EMP_3100,Sales,Individual Contributor,30,52,2.2,1.5,4.0,3.1
EMP_3101,Sales,Senior,20,49,2.5,3.6,4.8,4.1
EMP_3102,Legal,Individual Contributor,46,23,4.5,3.1,9.0,4.5
EMP_3103,Customer Support,Individual Contributor,23,32,4.0,3.6,6.8,4.5
EMP_3104,Sales,Individual Contributor,19,30,3.7,3.6,6.6,4.0
EMP_3105,Sales,Senior,46,50,2.5,2.8,7.1,4.6
EMP_3106,Sales,Individual Contributor,38,28,4.0,3.8,6.7,4.2
EMP_3107,Finance,Manager,48,54,4.2,3.4,8.5,4.9
EMP_3108,Operations,Individual Contributor,25,28,4.2,3.4,6.4,4.0
EMP_3109,Research,Individual Contributor,17,62,3.1,3.0,8.2,4.8
EMP_3110,Customer Support,Senior,32,41,4.2,3.9,7.5,4.9
EMP_3111,HR,Individual Contributor,21,65,3.3,3.5,4.9,4.3
EMP_3112,Engineering,Senior,34,79,4.8,4.4,8.5,5.0
EMP_3113,Operations,Individual Contributor,24,44,2.9,3.4,7.9,4.7
EMP_3114,Engineering,Individual Contributor,33,54,2.7,3.5,6.4,3.7
EMP_3115,Operations,Individual Contributor,12,22,3.9,2.6,6.2,3.5
EMP_3116,Operations,Individual Contributor,27,38,3.8,3.4,6.7,3.9
EMP_3117,Sales,Senior,38,37,3.0,3.8,5.7,4.6
EMP_3118,Operations,Individual Contributor,21,43,2.1,3.2,4.1,3.7
EMP_3119,Engineering,Individual Contributor,50,43,4.2,3.8,9.7,4.9
EMP_3120,HR,Individual Contributor,15,53,3.5,2.0,4.5,4.5
EMP_3121,Sales,Individual Contributor,39,45,4.8,4.0,5.6,4.1
EMP_3122,Customer Support,Individual Contributor,3,24,2.9,3.4,6.8,4.0
EMP_3123,Engineering,Senior,34,69,3.5,3.9,7.2,4.6
EMP_3124,Operations,Individual Contributor,42,28,3.5,3.1,6.7,4.9
EMP_3125,Engineering,Individual Contributor,6,69,1.4,2.9,2.9,3.6
EMP_3126,Sales,Individual Contributor,5,46,3.0,2.6,6.4,3.5
EMP_3127,Engineering,Lead,26,49,3.6,3.7,4.7,4.3
EMP_3128,Finance,Lead,35,46,4.4,3.6,8.0,4.7
EMP_3129,Engineering,Individual Contributor,34,57,3.7,3.6,8.1,4.7
EMP_3130,Engineering,Senior,25,60,2.8,3.6,7.3,4.8
EMP_3131,Finance,Lead,37,41,2.5,3.5,6.7,4.7
EMP_3132,Finance,Individual Contributor,17,63,4.9,2.6,7.7,4.8
EMP_3133,Finance,Lead,45,72,2.5,2.8,5.3,4.9
EMP_3134,Operations,Individual Contributor,39,56,3.5,3.8,6.5,4.1
EMP_3135,Engineering,Senior,23,67,4.9,2.6,6.0,4.9
EMP_3136,Engineering,Senior,34,72,2.9,2.1,5.1,3.8
EMP_3137,Sales,Individual Contributor,15,26,2.9,2.5,7.0,3.5
EMP_3138,IT,Senior,25,69,3.8,3.3,7.3,4.9
EMP_3139,Engineering,Individual Contributor,42,49,4.4,3.5,7.3,4.9
EMP_3140,Operations,Individual Contributor,27,47,2.1,3.2,6.5,3.5
EMP_3141,IT,Individual Contributor,42,67,4.3,3.2,7.7,4.9
EMP_3142,Operations,Individual Contributor,35,36,4.8,3.7,9.8,4.1
EMP_3143,Engineering,Individual Contributor,15,48,3.2,3.9,5.8,4.9
EMP_3144,Sales,Individual Contributor,17,37,3.0,3.5,4.0,3.1
EMP_3145,Sales,Lead,38,36,2.9,4.0,4.6,4.2
EMP_3146,Sales,Senior,4,48,3.9,2.5,7.9,4.9
EMP_3147,Engineering,Lead,21,79,3.1,2.1,2.3,4.1
EMP_3148,Finance,Individual Contributor,34,34,4.2,3.4,6.8,4.6
EMP_3149,Legal,Individual Contributor,53,19,3.1,2.9,5.5,4.2
EMP_3150,Customer Support,Senior,17,48,3.8,3.5,5.0,4.0
EMP_3151,Operations,Individual Contributor,21,36,4.5,3.4,5.0,3.8
EMP_3152,Legal,Individual Contributor,46,44,3.5,2.5,5.6,4.4
EMP_3153,Customer Support,Individual Contributor,64,34,3.9,3.4,5.9,4.3
EMP_3154,HR,Senior,34,77,3.4,2.5,6.1,4.1
EMP_3155,Sales,Lead,22,47,4.0,3.4,4.7,4.5
EMP_3156,HR,Individual Contributor,29,58,3.5,3.9,5.9,4.7
EMP_3157,Sales,Senior,32,58,2.0,3.0,4.9,3.4
EMP_3158,Marketing,Individual Contributor,22,61,3.3,4.6,5.2,4.4
EMP_3159,Engineering,Individual Contributor,30,44,4.8,2.6,9.2,4.8
EMP_3160,Marketing,Individual Contributor,17,58,3.3,3.7,6.1,4.6
EMP_3161,Engineering,Individual Contributor,32,32,3.8,2.8,6.5,3.8
EMP_3162,Engineering,Individual Contributor,6,45,3.5,3.4,6.9,3.9
EMP_3163,Marketing,Senior,33,52,3.2,3.9,6.9,4.7
EMP_3164,Sales,Lead,23,13,4.3,4.0,6.4,4.4
EMP_3165,Finance,Individual Contributor,35,44,4.3,2.2,6.2,3.8
EMP_3166,Finance,Individual Contributor,26,14,4.4,3.0,8.4,3.8
EMP_3167,HR,Individual Contributor,23,39,3.2,4.3,6.4,4.0
EMP_3168,Engineering,Individual Contributor,10,37,4.0,3.3,8.1,4.6
EMP_3169,Sales,Individual Contributor,10,32,4.0,3.8,7.0,3.5
EMP_3170,IT,Individual Contributor,2,50,1.6,2.9,3.8,3.0
EMP_3171,Engineering,Lead,21,73,3.6,4.1,7.1,4.9
EMP_3172,Engineering,Senior,21,60,2.6,1.2,5.9,4.2
EMP_3173,Operations,Individual Contributor,43,26,3.1,3.2,6.4,3.9
EMP_3174,Customer Support,Individual Contributor,37,7,3.9,3.1,5.2,3.5
EMP_3175,Engineering,Individual Contributor,28,31,2.8,3.2,5.6,3.7
EMP_3176,Engineering,Senior,18,26,4.7,4.4,8.8,5.0
EMP_3177,Operations,Individual Contributor,31,14,2.5,4.3,6.3,4.0
EMP_3178,HR,Lead,55,52,2.2,2.9,2.7,3.9
EMP_3179,Engineering,Individual Contributor,25,30,2.7,3.3,5.4,3.8
EMP_3180,Sales,Senior,23,52,4.6,2.2,5.2,4.7
EMP_3181,HR,Manager,47,64,2.9,4.1,8.0,4.9
EMP_3182,IT,Individual Contributor,10,71,4.1,3.6,5.1,4.7
EMP_3183,Sales,Individual Contributor,10,35,3.6,3.0,6.7,4.0
EMP_3184,Research,Senior,18,67,4.5,2.8,7.9,4.8
EMP_3185,Engineering,Individual Contributor,26,38,3.2,2.1,8.0,4.4
EMP_3186,HR,Manager,47,53,3.5,3.3,5.9,4.6
EMP_3187,Research,Individual Contributor,23,45,3.6,4.4,6.6,3.9
EMP_3188,IT,Individual Contributor,16,75,4.2,3.3,8.9,4.7
EMP_3189,Sales,Individual Contributor,47,28,2.9,3.6,5.5,3.9
EMP_3190,Sales,Senior,19,51,3.0,2.0,6.3,4.6
EMP_3191,Engineering,Lead,58,63,3.8,3.2,5.7,4.5
EMP_3192,Marketing,Senior,21,65,2.7,4.1,6.1,4.6
EMP_3193,Legal,Senior,23,40,4.7,2.6,6.6,4.4
EMP_3194,Marketing,Individual Contributor,12,34,3.8,3.3,6.9,3.6
EMP_3195,Engineering,Individual Contributor,38,54,1.9,2.9,2.8,3.8
EMP_3196,Engineering,Individual Contributor,35,60,2.9,3.0,4.8,3.9
EMP_3197,Customer Support,Individual Contributor,21,15,3.9,3.5,7.7,3.7
EMP_3198,Customer Support,Individual Contributor,36,66,4.5,3.6,8.4,4.6
EMP_3199,Customer Support,Individual Contributor,11,45,3.9,4.8,7.7,3.9
EMP_3200,Engineering,Director,48,78,2.7,2.8,5.6,4.4
EMP_3201,Research,Lead,14,61,4.3,2.3,6.8,4.9
EMP_3202,Finance,Individual Contributor,50,66,3.3,3.9,4.4,4.5
EMP_3203,HR,Individual Contributor,36,33,3.5,3.0,7.5,4.3
EMP_3204,HR,Individual Contributor,35,30,2.8,4.9,7.6,4.9
EMP_3205,Marketing,Individual Contributor,19,31,3.5,3.4,5.3,4.1
EMP_3206,HR,Lead,35,43,3.1,3.9,7.1,4.7
EMP_3207,Customer Support,Individual Contributor,21,22,4.5,4.4,8.5,3.4
EMP_3208,Engineering,Individual Contributor,29,48,4.9,4.9,9.8,4.4
EMP_3209,Engineering,Senior,51,56,4.1,2.9,6.7,4.7
EMP_3210,Sales,Senior,13,43,4.3,2.2,5.2,3.7
EMP_3211,HR,Senior,32,78,2.7,2.8,6.6,4.9
EMP_3212,Finance,Individual Contributor,8,57,3.8,3.2,6.6,5.0
EMP_3213,Sales,Lead,10,48,3.3,3.3,7.8,4.6
EMP_3214,Finance,Individual Contributor,10,47,3.3,4.3,7.2,4.4
EMP_3215,Operations,Individual Contributor,32,40,3.7,2.9,7.6,4.4
EMP_3216,Operations,Individual Contributor,33,64,4.1,3.8,9.3,4.3
EMP_3217,Legal,Lead,42,49,3.1,3.7,7.0,4.9
EMP_3218,Engineering,Senior,64,45,4.0,3.5,6.8,4.4
EMP_3219,IT,Manager,54,64,4.2,3.2,6.2,4.7
EMP_3220,Sales,Individual Contributor,19,63,1.5,4.6,7.5,5.0
EMP_3221,Finance,Individual Contributor,29,61,3.3,1.4,3.7,4.4
EMP_3222,Customer Support,Individual Contributor,2,41,2.3,3.0,2.9,3.3
EMP_3223,Sales,Individual Contributor,25,50,3.8,4.6,7.7,4.6
EMP_3224,Sales,Individual Contributor,24,34,4.2,3.6,8.4,4.7
EMP_3225,Finance,Individual Contributor,19,49,2.8,3.1,5.9,5.0
EMP_3226,IT,Senior,6,49,2.4,3.2,6.0,4.6
EMP_3227,Marketing,Senior,35,61,3.1,2.2,3.1,4.4
EMP_3228,Engineering,Senior,38,58,3.1,2.9,8.1,4.2
EMP_3229,Engineering,Individual Contributor,37,39,2.1,3.8,5.0,4.1
EMP_3230,Sales,Individual Contributor,28,36,4.0,3.5,6.4,4.4
EMP_3231,Engineering,Senior,33,26,4.4,3.5,9.2,4.9
EMP_3232,Operations,Individual Contributor,24,32,3.3,3.3,7.6,4.3
EMP_3233,Customer Support,Manager,21,53,5.0,3.3,8.6,4.9
EMP_3234,Engineering,Individual Contributor,23,46,3.9,3.4,7.6,4.7
EMP_3235,Engineering,Individual Contributor,37,37,2.6,3.0,5.5,3.8
EMP_3236,Research,Lead,40,44,3.5,3.5,7.1,4.8
EMP_3237,Operations,Individual Contributor,19,52,2.8,3.4,7.3,4.0
EMP_3238,Sales,Lead,43,33,3.5,3.3,3.5,4.1
EMP_3239,Operations,Individual Contributor,22,42,4.6,2.4,6.4,4.0
EMP_3240,Operations,Lead,32,53,3.4,1.8,5.7,4.7
EMP_3241,Engineering,Lead,36,58,2.7,2.6,4.5,4.3
EMP_3242,Marketing,Individual Contributor,42,38,2.8,3.0,4.9,3.9
EMP_3243,Engineering,Manager,41,56,3.6,2.6,4.7,3.7
EMP_3244,Sales,Individual Contributor,15,24,3.1,3.9,7.0,4.0
EMP_3245,Sales,Individual Contributor,34,28,4.4,3.2,7.0,4.1
EMP_3246,Engineering,Senior,15,76,2.6,2.8,4.8,3.7
EMP_3247,HR,Lead,27,33,3.0,4.5,6.2,4.2
EMP_3248,Finance,Senior,37,77,2.9,2.3,7.1,4.3
EMP_3249,HR,Senior,35,41,4.5,4.9,9.4,4.8
EMP_3250,Marketing,Individual Contributor,22,34,4.4,4.3,7.9,4.6
EMP_3251,Research,Individual Contributor,18,54,3.7,3.3,6.6,3.4
EMP_3252,Customer Support,Individual Contributor,30,44,4.7,3.8,7.9,4.1
EMP_3253,Marketing,Individual Contributor,63,40,3.8,3.7,8.0,3.7
EMP_3254,Sales,Senior,16,53,4.4,3.4,7.2,4.5
EMP_3255,Legal,Individual Contributor,42,42,3.7,2.6,7.7,4.6
EMP_3256,Sales,Senior,34,33,3.2,4.2,4.7,4.1
EMP_3257,Customer Support,Individual Contributor,20,43,3.0,2.9,6.8,3.8
EMP_3258,Legal,Individual Contributor,20,29,5.0,2.4,7.7,4.5
EMP_3259,IT,Individual Contributor,38,56,3.7,1.5,6.5,4.3
EMP_3260,Operations,Lead,51,43,3.9,2.4,6.9,4.4
EMP_3261,Sales,Senior,20,33,2.6,2.8,4.3,4.2
EMP_3262,HR,Lead,35,60,2.4,3.6,5.2,5.0
EMP_3263,Operations,Senior,41,38,4.0,2.8,6.7,3.8
EMP_3264,Finance,Individual Contributor,25,30,3.9,3.0,7.4,4.3
EMP_3265,Sales,Individual Contributor,8,52,4.2,4.0,7.9,4.6
EMP_3266,Engineering,Senior,39,40,2.7,2.4,4.6,4.0
EMP_3267,Operations,Senior,63,37,3.9,3.7,5.9,3.8
EMP_3268,Finance,Individual Contributor,31,46,5.0,2.7,9.0,4.6
EMP_3269,Customer Support,Individual Contributor,26,33,2.2,2.4,1.5,2.6
EMP_3270,Engineering,Individual Contributor,36,33,3.7,3.0,7.8,4.7
EMP_3271,Engineering,Individual Contributor,37,45,3.0,4.0,5.7,4.0
EMP_3272,IT,Individual Contributor,14,58,3.8,3.4,6.5,4.0
EMP_3273,Finance,Individual Contributor,46,40,3.3,3.2,5.0,3.6
EMP_3274,IT,Individual Contributor,21,43,2.9,4.2,6.4,4.3
EMP_3275,Engineering,Lead,41,74,2.5,3.8,6.3,4.4
EMP_3276,Finance,Individual Contributor,23,44,3.9,2.5,6.3,4.4
EMP_3277,Legal,Senior,36,56,4.3,2.7,9.1,4.5
EMP_3278,Engineering,Individual Contributor,2,51,3.7,3.3,7.3,3.9
EMP_3279,Research,Individual Contributor,18,68,4.3,3.8,8.6,4.9
EMP_3280,Research,Senior,23,61,3.9,3.6,5.0,5.0
EMP_3281,Sales,Senior,37,35,3.7,4.4,5.9,4.4
EMP_3282,Engineering,Senior,29,50,4.2,3.2,5.8,4.0
EMP_3283,Sales,Lead,10,53,3.9,2.5,6.6,4.6
EMP_3284,Sales,Senior,17,50,3.8,3.3,6.2,4.5
EMP_3285,Marketing,Senior,52,43,3.3,3.3,4.4,4.3
EMP_3286,Engineering,Individual Contributor,22,35,3.4,1.5,5.0,3.3
EMP_3287,Engineering,Individual Contributor,6,65,4.5,2.5,7.5,4.3
EMP_3288,Finance,Lead,37,49,3.0,3.4,4.4,3.8
EMP_3289,Marketing,Individual Contributor,33,43,3.5,3.3,6.3,4.1
EMP_3290,Operations,Individual Contributor,23,37,3.5,3.7,7.3,3.9
EMP_3291,Engineering,Individual Contributor,25,41,3.5,3.3,8.3,4.6
EMP_3292,Finance,Individual Contributor,45,46,4.8,3.2,9.6,4.5
EMP_3293,IT,Individual Contributor,7,59,4.8,3.0,6.7,4.6
EMP_3294,Operations,Individual Contributor,30,26,3.9,4.7,9.2,4.2
EMP_3295,Engineering,Individual Contributor,22,45,3.3,2.5,6.8,4.0
EMP_3296,IT,Individual Contributor,38,65,1.9,4.6,6.1,4.4
EMP_3297,Marketing,Manager,36,53,3.1,3.3,4.3,4.4
EMP_3298,IT,Senior,20,35,3.6,3.5,6.4,4.0
EMP_3299,Research,Senior,47,62,2.5,3.5,5.8,4.1
EMP_3300,Operations,Senior,32,50,4.0,2.8,7.8,4.4
EMP_3301,Research,Manager,64,48,3.4,3.9,6.2,4.9
EMP_3302,Customer Support,Individual Contributor,24,6,3.7,3.4,5.2,4.5
EMP_3303,Sales,Senior,40,36,3.6,3.1,7.2,4.9
EMP_3304,Operations,Individual Contributor,22,47,3.5,3.2,8.1,4.2
EMP_3305,Engineering,Individual Contributor,27,50,3.0,3.1,7.9,4.6
EMP_3306,Finance,Lead,49,44,3.6,4.3,6.7,4.5
EMP_3307,Sales,Individual Contributor,22,36,2.7,4.2,8.9,4.3
EMP_3308,IT,Senior,36,67,3.9,1.9,4.5,3.9
EMP_3309,Finance,Senior,6,51,3.3,2.2,3.4,3.9
EMP_3310,Sales,Individual Contributor,15,49,1.6,4.1,6.7,4.0
EMP_3311,Legal,Individual Contributor,42,53,2.8,4.5,7.4,4.8
EMP_3312,Legal,Individual Contributor,30,36,3.8,3.2,7.3,4.0
EMP_3313,Engineering,Lead,31,54,3.0,2.4,4.2,4.2
EMP_3314,HR,Individual Contributor,31,23,4.6,4.2,8.9,4.4
EMP_3315,Engineering,Individual Contributor,31,45,4.8,3.8,8.8,4.9
EMP_3316,HR,Individual Contributor,20,21,3.9,2.9,5.1,4.3
EMP_3317,Sales,Individual Contributor,15,43,4.5,3.1,6.4,3.7
EMP_3318,Research,Individual Contributor,16,38,2.4,3.6,5.2,4.3
EMP_3319,Research,Individual Contributor,43,61,3.5,2.6,6.9,4.5
EMP_3320,Customer Support,Senior,8,59,3.1,2.6,6.3,4.5
EMP_3321,IT,Individual Contributor,19,48,3.6,3.8,5.0,4.3
EMP_3322,Sales,Individual Contributor,42,27,4.4,4.5,7.6,4.7
EMP_3323,IT,Lead,23,69,4.1,2.6,7.2,4.9
EMP_3324,Finance,Individual Contributor,25,28,2.4,3.1,7.3,4.4
EMP_3325,Customer Support,Lead,26,43,3.0,2.7,4.8,3.9
EMP_3326,Engineering,Individual Contributor,28,64,3.7,3.3,5.7,5.0
EMP_3327,Legal,Senior,46,56,3.3,2.7,5.7,4.3
EMP_3328,Customer Support,Senior,29,53,2.7,2.1,4.8,3.5
EMP_3329,Engineering,Individual Contributor,31,51,3.1,3.7,6.8,4.7
EMP_3330,Operations,Individual Contributor,34,45,1.9,2.9,2.5,3.0
EMP_3331,Sales,Senior,39,42,4.2,3.1,6.5,4.9
EMP_3332,Finance,Individual Contributor,27,49,2.9,4.1,6.5,4.5
EMP_3333,Finance,Director,28,59,4.4,3.5,5.6,4.6
EMP_3334,Operations,Individual Contributor,24,20,3.9,2.8,5.9,3.9
EMP_3335,Marketing,Individual Contributor,24,45,4.7,2.6,7.9,4.2
EMP_3336,Marketing,Individual Contributor,22,20,2.6,3.1,4.6,4.0
EMP_3337,Engineering,Senior,38,74,3.7,2.6,6.0,4.5
EMP_3338,Operations,Manager,35,52,3.5,2.9,4.8,3.4
EMP_3339,HR,Senior,25,35,4.1,2.9,7.4,4.6
EMP_3340,Customer Support,Senior,7,58,3.6,2.6,7.0,3.5
EMP_3341,IT,Individual Contributor,14,60,3.9,2.7,4.5,4.6
EMP_3342,Engineering,Individual Contributor,22,39,3.5,4.3,5.6,4.5
EMP_3343,Operations,Individual Contributor,28,29,4.0,4.6,7.0,3.7
EMP_3344,Engineering,Individual Contributor,44,50,3.3,3.5,7.5,4.7
EMP_3345,Engineering,Individual Contributor,44,42,3.0,3.6,6.2,4.3
EMP_3346,Engineering,Individual Contributor,25,32,3.4,3.7,8.0,4.4
EMP_3347,IT,Lead,20,61,4.1,2.9,7.3,4.8
EMP_3348,Engineering,Director,34,71,2.4,3.1,4.4,4.0
EMP_3349,Finance,Individual Contributor,30,39,3.9,3.5,7.7,4.4
EMP_3350,Finance,Senior,37,50,3.3,3.2,8.0,4.4
EMP_3351,Engineering,Individual Contributor,43,25,3.1,3.0,6.5,3.7
EMP_3352,Sales,Individual Contributor,36,46,3.8,3.3,8.5,4.8
EMP_3353,Marketing,Lead,33,56,3.6,3.3,5.9,4.6
EMP_3354,Marketing,Individual Contributor,9,43,3.9,4.5,9.6,4.6
EMP_3355,Operations,Individual Contributor,29,21,3.9,2.4,5.4,3.8
EMP_3356,HR,Senior,29,30,4.2,3.4,5.4,4.0
EMP_3357,Operations,Senior,21,33,4.0,3.1,7.8,4.0
EMP_3358,IT,Individual Contributor,24,53,3.8,3.3,8.4,4.4
EMP_3359,Sales,Individual Contributor,22,54,2.4,2.0,3.1,3.4
EMP_3360,Operations,Senior,21,34,3.4,3.6,5.6,3.8
EMP_3361,Operations,Individual Contributor,29,51,3.8,3.6,6.5,3.9
EMP_3362,IT,Senior,25,65,3.4,3.8,9.3,4.4
EMP_3363,Sales,Lead,10,44,3.2,2.6,6.8,3.6
EMP_3364,Research,Individual Contributor,24,41,4.5,4.1,9.6,5.0
EMP_3365,Sales,Senior,25,34,2.8,2.9,5.8,3.3
EMP_3366,Engineering,Senior,12,60,3.8,3.4,6.9,4.8
EMP_3367,HR,Senior,36,34,4.1,4.7,6.3,4.6
EMP_3368,Customer Support,Senior,23,30,4.3,3.0,7.6,4.5
EMP_3369,Marketing,Senior,31,35,2.9,2.2,3.9,3.7
EMP_3370,Finance,Individual Contributor,41,35,4.0,2.9,7.6,5.0
EMP_3371,Customer Support,Individual Contributor,13,48,3.7,4.0,7.2,4.0
EMP_3372,Sales,Senior,16,30,3.5,4.8,8.3,4.4
EMP_3373,Sales,Individual Contributor,33,43,3.0,1.9,3.2,3.8
EMP_3374,Legal,Individual Contributor,46,28,3.0,3.6,7.8,4.7
EMP_3375,Operations,Individual Contributor,29,23,3.5,2.9,7.1,3.8
EMP_3376,Sales,Lead,41,43,4.2,3.1,6.8,4.7
EMP_3377,Engineering,Individual Contributor,11,72,3.6,3.1,8.0,4.8
EMP_3378,Sales,Manager,37,66,2.3,2.3,4.4,3.9
EMP_3379,Marketing,Individual Contributor,24,32,3.3,4.0,6.9,5.0
EMP_3380,Sales,Individual Contributor,31,27,3.0,3.1,6.8,3.1
EMP_3381,IT,Lead,23,75,3.7,2.6,5.1,4.9
EMP_3382,Engineering,Senior,46,45,3.3,4.1,8.1,4.9
EMP_3383,Research,Individual Contributor,30,67,3.1,2.8,6.6,4.6
EMP_3384,Sales,Lead,42,30,4.2,3.0,7.4,4.0
EMP_3385,Engineering,Individual Contributor,31,51,3.2,2.5,6.0,4.5
EMP_3386,IT,Individual Contributor,19,44,3.0,4.5,6.3,3.3
EMP_3387,IT,Individual Contributor,33,54,2.6,4.6,6.6,4.4
EMP_3388,Marketing,Individual Contributor,21,58,2.9,2.7,3.7,3.9
EMP_3389,Customer Support,Individual Contributor,23,38,2.9,3.7,6.4,3.6
EMP_3390,Sales,Senior,35,38,4.0,2.1,6.1,4.9
EMP_3391,Operations,Senior,54,33,3.4,2.3,6.8,4.3
EMP_3392,Customer Support,Individual Contributor,17,20,4.6,3.4,6.6,3.7
EMP_3393,Customer Support,Individual Contributor,14,38,4.5,4.1,7.6,4.6
EMP_3394,Sales,Lead,27,38,4.8,3.0,7.1,5.0
EMP_3395,Marketing,Senior,15,59,4.6,3.1,4.1,4.2
EMP_3396,HR,Individual Contributor,17,44,4.1,3.7,7.2,4.6
EMP_3397,Engineering,Senior,33,65,3.1,3.7,6.9,4.5
EMP_3398,Sales,Individual Contributor,16,35,3.7,2.9,7.9,4.2
EMP_3399,Legal,Individual Contributor,51,15,3.2,1.6,3.9,4.2
EMP_3400,Finance,Individual Contributor,9,47,2.5,2.9,6.0,4.0
EMP_3401,Sales,Director,44,50,4.6,3.8,7.8,4.8
EMP_3402,Customer Support,Senior,39,40,3.9,3.2,5.4,4.3
EMP_3403,Operations,Individual Contributor,29,32,3.7,2.8,7.2,4.6
EMP_3404,Engineering,Senior,45,47,3.3,4.0,7.4,4.7
EMP_3405,Customer Support,Senior,40,39,3.5,2.2,3.3,2.6
EMP_3406,Customer Support,Individual Contributor,36,27,3.4,4.1,6.8,4.0
EMP_3407,Customer Support,Individual Contributor,14,46,2.7,2.3,3.1,2.8
EMP_3408,Sales,Senior,18,53,2.9,3.4,4.1,3.5
EMP_3409,Customer Support,Senior,23,59,4.3,4.4,8.2,4.8
EMP_3410,Sales,Individual Contributor,26,38,2.6,3.5,5.1,3.6
EMP_3411,Marketing,Lead,33,36,3.2,2.3,7.6,4.1
